Brand,Model,Full_Name,Category,Fuel_Type,Price_INR,Engine_CC,Power_BHP,Torque_NM,Mileage_KMPL,Top_Speed_KMPH,Gears,Weight_KG,ABS_Type,Cooling_System,Cylinder_Type,Color,Launch_Year,State,City,Rating,No_of_Reviews,Is_Price_Outlier,Price_Category,Power_to_Weight,Torque_to_Weight
Kawasaki,Ninja H2,Kawasaki Ninja H2,Superbike,Petrol,3521200,998,227.2,144.08,9.8,133.0,6,399,Dual Channel ABS,Liquid Cooled,Inline 4 Supercharged,Pearl White,2022,Gujarat,Rajkot,3.3,2414,True,Luxury (>7L),0.569,0.361
Kawasaki,Ninja H2,Kawasaki Ninja H2,Superbike,Petrol,3805900,998,230.79,143.12,9.3,132.0,6,400,Dual Channel ABS,Liquid Cooled,Inline 4 Supercharged,Yellow,2022,Kerala,Thiruvananthapuram,4.8,6798,True,Luxury (>7L),0.577,0.358
Kawasaki,Ninja H2,Kawasaki Ninja H2,Superbike,Petrol,3538300,998,225.41,140.88,20.2,128.0,6,398,Dual Channel ABS,Liquid Cooled,Inline 4 Supercharged,White,2020,Kerala,Kozhikode,3.4,2330,True,Luxury (>7L),0.566,0.354
Kawasaki,Ninja H2,Kawasaki Ninja H2,Superbike,Petrol,3587200,998,232.02,143.44,10.2,132.0,6,398,Dual Channel ABS,Liquid Cooled,Inline 4 Supercharged,Blue,2024,Punjab,Ludhiana,4.3,6835,True,Luxury (>7L),0.583,0.36
Kawasaki,Ninja H2,Kawasaki Ninja H2,Superbike,Petrol,3666900,998,229.04,138.43,9.7,131.0,6,402,Dual Channel ABS,Liquid Cooled,Inline 4 Supercharged,White,2020,Maharashtra,Mumbai,4.1,2577,True,Luxury (>7L),0.57,0.344
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2043100,999,207.98,113.5,10.4,134.0,6,305,Dual Channel ABS,Liquid Cooled,Inline 4,Racing Red,2020,Delhi,New Delhi,3.6,7044,True,Luxury (>7L),0.682,0.372
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2245300,999,205.25,110.72,9.8,138.0,6,308,Dual Channel ABS,Liquid Cooled,Inline 4,Black,2020,Rajasthan,Jaipur,4.6,6229,True,Luxury (>7L),0.666,0.359
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2148300,999,200.9,110.16,10.0,137.0,6,305,Dual Channel ABS,Liquid Cooled,Inline 4,Grey,2020,Uttar Pradesh,Lucknow,3.3,5493,True,Luxury (>7L),0.659,0.361
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2146900,999,209.54,114.93,11.8,135.0,6,306,Dual Channel ABS,Liquid Cooled,Inline 4,Pearl White,2022,Tamil Nadu,Coimbatore,3.3,1217,True,Luxury (>7L),0.685,0.376
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2040100,999,209.27,113.92,10.8,138.0,6,305,Dual Channel ABS,Liquid Cooled,Inline 4,Blue,2024,Punjab,Patiala,4.2,836,True,Luxury (>7L),0.686,0.374
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2241100,999,206.01,113.61,10.5,137.0,6,305,Dual Channel ABS,Liquid Cooled,Inline 4,Red,2020,Karnataka,Belagavi,4.9,7565,True,Luxury (>7L),0.675,0.372
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2109900,999,203.15,110.25,11.8,133.0,6,307,Dual Channel ABS,Liquid Cooled,Inline 4,Orange,2023,Maharashtra,Pune,4.0,4237,True,Luxury (>7L),0.662,0.359
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2027600,999,201.64,112.4,10.5,136.0,6,308,Dual Channel ABS,Liquid Cooled,Inline 4,Orange,2022,Karnataka,Mangaluru,4.2,357,True,Luxury (>7L),0.655,0.365
Bmw,S 1000 RR,BMW S 1000 RR,Superbike,Petrol,2184000,999,205.22,114.45,11.6,139.0,6,307,Dual Channel ABS,Liquid Cooled,Inline 4,Blue,2024,West Bengal,Siliguri,3.9,7032,True,Luxury (>7L),0.668,0.373
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1773500,955,155.45,101.32,10.9,120.0,6,272,Dual Channel ABS,Liquid Cooled,L-Twin,Pearl White,2020,Telangana,Nizamabad,3.9,4306,True,Luxury (>7L),0.572,0.372
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1895500,955,151.9,105.27,11.5,118.0,6,271,Dual Channel ABS,Liquid Cooled,L-Twin,Black,2022,Madhya Pradesh,Indore,5.0,2799,True,Luxury (>7L),0.561,0.388
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1845000,955,155.34,102.96,11.7,121.0,6,271,Dual Channel ABS,Liquid Cooled,L-Twin,Matte Black,2022,Delhi,Ghaziabad,4.6,6586,True,Luxury (>7L),0.573,0.38
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1897500,955,154.14,102.08,12.8,117.0,6,268,Dual Channel ABS,Liquid Cooled,L-Twin,White,2023,Punjab,Amritsar,3.4,2078,True,Luxury (>7L),0.575,0.381
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1847600,955,155.04,102.58,11.3,121.0,6,268,Dual Channel ABS,Liquid Cooled,L-Twin,Pearl White,2020,Maharashtra,Nashik,4.9,3159,True,Luxury (>7L),0.579,0.383
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1852000,955,154.21,103.5,11.9,123.0,6,272,Dual Channel ABS,Liquid Cooled,L-Twin,Silver,2023,West Bengal,Asansol,3.6,5448,True,Luxury (>7L),0.567,0.381
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1809300,955,153.27,103.27,11.9,121.0,6,270,Dual Channel ABS,Liquid Cooled,L-Twin,Black,2023,Telangana,Nizamabad,4.0,7011,True,Luxury (>7L),0.568,0.382
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1876900,955,154.13,101.45,12.2,122.0,6,272,Dual Channel ABS,Liquid Cooled,L-Twin,Green,2021,Karnataka,Mangaluru,3.8,3212,True,Luxury (>7L),0.567,0.373
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1837100,955,150.78,102.25,12.0,120.0,6,272,Dual Channel ABS,Liquid Cooled,L-Twin,Silver,2024,Kerala,Thrissur,4.7,4175,True,Luxury (>7L),0.554,0.376
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1835300,955,156.84,102.69,12.3,117.0,6,270,Dual Channel ABS,Liquid Cooled,L-Twin,Red,2020,Delhi,Gurugram,4.3,1075,True,Luxury (>7L),0.581,0.38
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1776100,955,152.24,102.1,11.3,117.0,6,268,Dual Channel ABS,Liquid Cooled,L-Twin,Orange,2023,Rajasthan,Udaipur,3.8,5441,True,Luxury (>7L),0.568,0.381
Ducati,Panigale V2,Ducati Panigale V2,Superbike,Petrol,1873800,955,153.92,105.37,11.9,120.0,6,270,Dual Channel ABS,Liquid Cooled,L-Twin,White,2020,Maharashtra,Nagpur,4.2,331,True,Luxury (>7L),0.57,0.39
Ducati,Monster,Ducati Monster,Superbike,Petrol,1104400,937,110.85,93.97,11.7,122.0,6,229,Dual Channel ABS,Liquid Cooled,L-Twin,Orange,2023,Kerala,Kochi,4.2,2666,True,Luxury (>7L),0.484,0.41
Ducati,Monster,Ducati Monster,Superbike,Petrol,1050400,937,110.09,92.52,13.6,123.0,6,228,Dual Channel ABS,Liquid Cooled,L-Twin,White,2024,Punjab,Amritsar,3.7,7966,True,Luxury (>7L),0.483,0.406
Ducati,Monster,Ducati Monster,Superbike,Petrol,1126100,937,109.9,91.26,13.4,117.0,6,232,Dual Channel ABS,Liquid Cooled,L-Twin,Grey,2022,Punjab,Ludhiana,3.3,4723,True,Luxury (>7L),0.474,0.393
Ducati,Monster,Ducati Monster,Superbike,Petrol,1014200,937,110.04,91.83,11.6,123.0,6,230,Dual Channel ABS,Liquid Cooled,L-Twin,Black,2024,Gujarat,Vadodara,4.6,3918,True,Luxury (>7L),0.478,0.399
Ducati,Monster,Ducati Monster,Superbike,Petrol,1075700,937,109.9,93.12,12.6,123.0,6,232,Dual Channel ABS,Liquid Cooled,L-Twin,Pearl White,2024,Delhi,Faridabad,3.8,3419,True,Luxury (>7L),0.474,0.401
Ducati,Monster,Ducati Monster,Superbike,Petrol,1027100,937,113.01,93.66,12.7,129.0,6,232,Dual Channel ABS,Liquid Cooled,L-Twin,White,2024,Telangana,Khammam,4.1,5438,True,Luxury (>7L),0.487,0.404
Ducati,Monster,Ducati Monster,Superbike,Petrol,1121300,937,110.24,91.33,11.9,129.0,6,230,Dual Channel ABS,Liquid Cooled,L-Twin,Racing Red,2020,Rajasthan,Ajmer,4.1,3009,True,Luxury (>7L),0.479,0.397
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1008700,765,115.41,77.33,13.0,128.0,6,223,Dual Channel ABS,Liquid Cooled,Inline 3,Green,2022,Maharashtra,Pune,4.7,5317,True,Luxury (>7L),0.518,0.347
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,990500,765,116.95,78.18,12.9,129.0,6,224,Dual Channel ABS,Liquid Cooled,Inline 3,Grey,2023,Telangana,Warangal,4.1,3597,True,Luxury (>7L),0.522,0.349
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,982000,765,119.08,74.9,14.8,129.0,6,227,Dual Channel ABS,Liquid Cooled,Inline 3,White,2020,Delhi,Ghaziabad,4.9,4005,True,Luxury (>7L),0.525,0.33
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1000900,765,118.73,75.23,12.6,132.0,6,227,Dual Channel ABS,Liquid Cooled,Inline 3,Orange,2020,Maharashtra,Nashik,3.9,6904,True,Luxury (>7L),0.523,0.331
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1045300,765,115.86,75.16,14.6,129.0,6,227,Dual Channel ABS,Liquid Cooled,Inline 3,Yellow,2022,Punjab,Patiala,4.1,764,True,Luxury (>7L),0.51,0.331
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1031600,765,115.72,75.75,13.5,133.0,6,227,Dual Channel ABS,Liquid Cooled,Inline 3,Green,2021,Madhya Pradesh,Indore,3.5,1459,True,Luxury (>7L),0.51,0.334
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,983900,765,117.26,75.64,13.1,133.0,6,224,Dual Channel ABS,Liquid Cooled,Inline 3,Racing Red,2020,Punjab,Amritsar,3.8,3496,True,Luxury (>7L),0.523,0.338
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1005400,765,118.03,77.93,14.2,127.0,6,224,Dual Channel ABS,Liquid Cooled,Inline 3,Grey,2020,Madhya Pradesh,Gwalior,4.4,7440,True,Luxury (>7L),0.527,0.348
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,997700,765,115.18,78.03,14.7,130.0,6,223,Dual Channel ABS,Liquid Cooled,Inline 3,Pearl White,2022,Rajasthan,Udaipur,4.8,5638,True,Luxury (>7L),0.517,0.35
Triumph,Street Triple,Triumph Street Triple,Superbike,Petrol,1043700,765,115.85,75.5,14.8,130.0,6,225,Dual Channel ABS,Liquid Cooled,Inline 3,Grey,2020,Rajasthan,Udaipur,4.9,6223,True,Luxury (>7L),0.515,0.336
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1160900,883,51.73,67.49,14.5,129.0,5,173,Dual Channel ABS,Air Cooled,V-Twin,Black,2023,Telangana,Karimnagar,4.0,3407,True,Luxury (>7L),0.299,0.39
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1223700,883,51.23,68.22,14.2,115.0,5,173,Dual Channel ABS,Air Cooled,V-Twin,Yellow,2020,Madhya Pradesh,Gwalior,3.8,4957,True,Luxury (>7L),0.296,0.394
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1214300,883,49.38,67.03,14.1,114.0,5,173,Dual Channel ABS,Air Cooled,V-Twin,Pearl White,2023,West Bengal,Howrah,4.6,1139,True,Luxury (>7L),0.285,0.387
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1116600,883,50.42,69.56,14.6,116.0,5,174,Dual Channel ABS,Air Cooled,V-Twin,Racing Red,2021,Tamil Nadu,Trichy,,5642,True,Luxury (>7L),0.29,0.4
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1139100,883,50.31,67.69,14.3,116.0,5,177,Dual Channel ABS,Air Cooled,V-Twin,Orange,2022,West Bengal,Asansol,3.6,3420,True,Luxury (>7L),0.284,0.382
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1133700,883,49.6,67.93,14.0,116.0,5,174,Dual Channel ABS,Air Cooled,V-Twin,Pearl White,2024,Telangana,Khammam,4.3,7453,True,Luxury (>7L),0.285,0.39
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1107500,883,50.31,69.59,13.6,115.0,5,177,Dual Channel ABS,Air Cooled,V-Twin,Matte Black,2022,Kerala,Thrissur,,7873,True,Luxury (>7L),0.284,0.393
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1165300,883,51.78,69.13,14.0,115.0,5,176,Dual Channel ABS,Air Cooled,V-Twin,Black,2021,Uttar Pradesh,Varanasi,4.5,1585,True,Luxury (>7L),0.294,0.393
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1157300,883,51.22,67.0,13.7,129.0,5,174,Dual Channel ABS,Air Cooled,V-Twin,Matte Black,2021,Rajasthan,Jodhpur,5.0,2343,True,Luxury (>7L),0.294,0.385
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1104300,883,50.86,68.56,13.5,113.0,5,174,Dual Channel ABS,Air Cooled,V-Twin,Matte Black,2023,Delhi,Noida,4.8,3053,True,Luxury (>7L),0.292,0.394
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1230700,883,50.45,68.39,13.4,114.0,5,173,Dual Channel ABS,Air Cooled,V-Twin,Pearl White,2021,Madhya Pradesh,Jabalpur,4.5,5828,True,Luxury (>7L),0.292,0.395
Harley-Davidson,Iron 883,Harley-Davidson Iron 883,Superbike,Petrol,1107800,883,51.41,68.77,15.6,110.0,5,175,Dual Channel ABS,Air Cooled,V-Twin,Orange,2024,Tamil Nadu,Salem,4.9,7948,True,Luxury (>7L),0.294,0.393
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2104900,1868,92.81,154.85,10.3,131.0,6,211,Dual Channel ABS,Air Cooled,V-Twin,Pearl White,2022,Delhi,Faridabad,,7334,True,Luxury (>7L),0.44,0.734
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2182600,1868,90.87,151.26,9.8,128.0,6,211,Dual Channel ABS,Air Cooled,V-Twin,Black,2022,Uttar Pradesh,Kanpur,4.5,3571,True,Luxury (>7L),0.431,0.717
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2167900,1868,93.06,156.25,10.3,129.0,6,211,Dual Channel ABS,Air Cooled,V-Twin,Green,2022,Delhi,Gurugram,4.8,2181,True,Luxury (>7L),0.441,0.741
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2173200,1868,93.17,153.76,10.1,127.0,6,209,Dual Channel ABS,Air Cooled,V-Twin,White,2024,Gujarat,Rajkot,4.7,5410,True,Luxury (>7L),0.446,0.736
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,1995800,1868,94.52,150.67,10.5,132.0,6,212,Dual Channel ABS,Air Cooled,V-Twin,White,2023,Uttar Pradesh,Agra,4.0,7358,True,Luxury (>7L),0.446,0.711
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2071300,1868,91.16,152.55,11.5,132.0,6,212,Dual Channel ABS,Air Cooled,V-Twin,Racing Red,2021,Uttar Pradesh,Lucknow,3.4,791,True,Luxury (>7L),0.43,0.72
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2155600,1868,92.66,154.77,10.6,127.0,6,209,Dual Channel ABS,Air Cooled,V-Twin,Blue,2024,Kerala,Kannur,5.0,58,True,Luxury (>7L),0.443,0.741
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2142100,1868,90.78,153.25,11.7,127.0,6,210,Dual Channel ABS,Air Cooled,V-Twin,Orange,2020,West Bengal,Kolkata,3.7,5600,True,Luxury (>7L),0.432,0.73
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,1988400,1868,91.46,155.45,10.4,127.0,6,212,Dual Channel ABS,Air Cooled,V-Twin,Racing Red,2023,Maharashtra,Nashik,4.0,7850,True,Luxury (>7L),0.431,0.733
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2187700,1868,93.2,152.85,9.8,127.0,6,212,Dual Channel ABS,Air Cooled,V-Twin,White,2021,Gujarat,Gandhinagar,4.8,6591,True,Luxury (>7L),0.44,0.721
Harley-Davidson,Fat Boy,Harley-Davidson Fat Boy,Superbike,Petrol,2188000,1868,93.79,153.44,9.7,128.0,6,209,Dual Channel ABS,Air Cooled,V-Twin,Green,2022,Rajasthan,Jaipur,3.5,7930,True,Luxury (>7L),0.449,0.734
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,79500,109,7.73,10.16,58.3,84.0,1,107,CBS,Air Cooled,Single,Black,2022,Delhi,Noida,4.1,3566,False,Budget (<80K),0.072,0.095
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,76500,109,7.6,9.83,55.0,80.0,1,109,CBS,Air Cooled,Single,Yellow,2021,Maharashtra,Nagpur,4.1,7278,False,Budget (<80K),0.07,0.09
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,79700,109,7.58,9.93,50.9,85.0,1,107,CBS,Air Cooled,Single,Green,2023,Kerala,Thiruvananthapuram,3.4,4230,False,Budget (<80K),0.071,0.093
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,80500,109,7.8,9.94,50.0,81.0,1,108,CBS,Air Cooled,Single,Black,2022,Punjab,Patiala,4.0,673,False,Mid-Range (80K-1.5L),0.072,0.092
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,79900,109,7.8,9.96,54.0,83.0,1,106,CBS,Air Cooled,Single,Grey,2024,Punjab,Jalandhar,3.3,651,False,Budget (<80K),0.074,0.094
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,77300,109,7.74,9.71,56.5,88.0,1,107,CBS,Air Cooled,Single,Grey,2022,Madhya Pradesh,Ujjain,3.7,694,False,Budget (<80K),0.072,0.091
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,79500,109,7.57,10.06,56.7,88.0,1,110,CBS,Air Cooled,Single,Black,2023,Rajasthan,Jaipur,4.8,2463,False,Budget (<80K),0.069,0.091
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,79700,109,7.55,10.04,53.2,80.0,1,106,CBS,Air Cooled,Single,Blue,2021,Gujarat,Surat,3.3,4973,False,Budget (<80K),0.071,0.095
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,76800,109,7.78,10.18,55.0,83.0,1,108,CBS,Air Cooled,Single,Pearl White,2023,Telangana,Warangal,4.0,3343,False,Budget (<80K),0.072,0.094
Honda,Activa 6G,Honda Activa 6G,Scooter,Petrol,78300,109,7.5,9.71,49.6,80.0,1,107,CBS,Air Cooled,Single,Racing Red,2023,Kerala,Kozhikode,4.6,742,False,Budget (<80K),0.07,0.091
Honda,Dio,Honda Dio,Scooter,Petrol,72300,109,7.78,9.97,49.3,86.0,1,103,CBS,Air Cooled,Single,Pearl White,2021,West Bengal,Howrah,4.0,5153,False,Budget (<80K),0.076,0.097
Honda,Dio,Honda Dio,Scooter,Petrol,71900,109,7.72,10.18,53.6,86.0,1,103,CBS,Air Cooled,Single,Black,2021,Rajasthan,Jaipur,4.8,6077,False,Budget (<80K),0.075,0.099
Honda,Dio,Honda Dio,Scooter,Petrol,74500,109,7.49,10.12,53.1,83.0,1,103,CBS,Air Cooled,Single,Matte Black,2023,Tamil Nadu,Madurai,3.3,89,False,Budget (<80K),0.073,0.098
Honda,Dio,Honda Dio,Scooter,Petrol,75400,109,7.65,10.06,58.7,86.0,1,103,CBS,Air Cooled,Single,Grey,2020,Kerala,Kannur,4.1,4007,False,Budget (<80K),0.074,0.098
Honda,Dio,Honda Dio,Scooter,Petrol,72400,109,7.47,10.15,53.0,83.0,1,100,CBS,Air Cooled,Single,Red,2023,Telangana,Khammam,4.2,4557,False,Budget (<80K),0.075,0.102
Honda,Dio,Honda Dio,Scooter,Petrol,74000,109,7.73,9.93,53.2,84.0,1,101,CBS,Air Cooled,Single,Silver,2023,West Bengal,Durgapur,3.2,2384,False,Budget (<80K),0.077,0.098
Honda,Dio,Honda Dio,Scooter,Petrol,74500,109,7.73,9.9,53.0,85.0,1,102,CBS,Air Cooled,Single,Matte Black,2023,West Bengal,Durgapur,3.4,2428,False,Budget (<80K),0.076,0.097
Honda,Grazia,Honda Grazia,Scooter,Petrol,85400,124,8.55,10.55,46.9,91.0,1,109,CBS,Air Cooled,Single,Blue,2022,Karnataka,Belagavi,,731,False,Mid-Range (80K-1.5L),0.078,0.097
Honda,Grazia,Honda Grazia,Scooter,Petrol,79800,124,8.69,10.67,47.5,92.0,1,107,CBS,Air Cooled,Single,Grey,2021,Rajasthan,Kota,3.6,410,False,Budget (<80K),0.081,0.1
Honda,Grazia,Honda Grazia,Scooter,Petrol,80400,124,8.36,10.78,49.8,89.0,1,108,CBS,Air Cooled,Single,Black,2022,Punjab,Chandigarh,4.0,5084,False,Mid-Range (80K-1.5L),0.077,0.1
Honda,Grazia,Honda Grazia,Scooter,Petrol,85200,124,8.57,10.98,49.3,90.0,1,106,CBS,Air Cooled,Single,White,2024,Punjab,Amritsar,4.3,878,False,Mid-Range (80K-1.5L),0.081,0.104
Honda,Grazia,Honda Grazia,Scooter,Petrol,86800,124,8.34,10.54,47.0,89.0,1,107,CBS,Air Cooled,Single,Black,2024,Kerala,Kannur,3.3,888,False,Mid-Range (80K-1.5L),0.078,0.099
Honda,Grazia,Honda Grazia,Scooter,Petrol,84800,124,8.33,10.67,53.2,87.0,1,107,CBS,Air Cooled,Single,Yellow,2023,Madhya Pradesh,Jabalpur,4.5,838,False,Mid-Range (80K-1.5L),0.078,0.1
Honda,Grazia,Honda Grazia,Scooter,Petrol,82500,124,8.34,10.62,52.2,90.0,1,108,CBS,Air Cooled,Single,Blue,2023,Rajasthan,Jaipur,3.8,4162,False,Mid-Range (80K-1.5L),0.077,0.098
Honda,Grazia,Honda Grazia,Scooter,Petrol,84000,124,8.61,10.7,49.1,90.0,1,110,CBS,Air Cooled,Single,Yellow,2023,Tamil Nadu,Coimbatore,4.6,1155,False,Mid-Range (80K-1.5L),0.078,0.097
Honda,Grazia,Honda Grazia,Scooter,Petrol,85400,124,8.61,10.99,45.7,89.0,1,109,CBS,Air Cooled,Single,Silver,2021,Gujarat,Ahmedabad,4.6,5903,False,Mid-Range (80K-1.5L),0.079,0.101
Honda,Grazia,Honda Grazia,Scooter,Petrol,86900,124,8.66,10.56,50.7,92.0,1,110,CBS,Air Cooled,Single,Red,2023,Karnataka,Mangaluru,4.6,5433,False,Mid-Range (80K-1.5L),0.079,0.096
Honda,SP 125,Honda SP 125,Scooter,Petrol,84500,124,10.92,11.06,55.1,93.0,1,113,CBS,Air Cooled,Single,Grey,2022,West Bengal,Asansol,4.8,89,False,Mid-Range (80K-1.5L),0.097,0.098
Honda,SP 125,Honda SP 125,Scooter,Petrol,84700,124,10.66,11.02,55.5,98.0,1,111,CBS,Air Cooled,Single,Matte Black,2024,Tamil Nadu,Trichy,4.4,5738,False,Mid-Range (80K-1.5L),0.096,0.099
Honda,SP 125,Honda SP 125,Scooter,Petrol,87300,124,10.88,10.64,59.3,94.0,1,111,CBS,Air Cooled,Single,Yellow,2022,Maharashtra,Mumbai,3.9,5914,False,Mid-Range (80K-1.5L),0.098,0.096
Honda,SP 125,Honda SP 125,Scooter,Petrol,82600,124,10.49,11.06,54.3,94.0,1,111,CBS,Air Cooled,Single,Yellow,2022,Punjab,Amritsar,4.6,1335,False,Mid-Range (80K-1.5L),0.095,0.1
Honda,SP 125,Honda SP 125,Scooter,Petrol,87000,124,10.68,10.91,52.3,92.0,1,110,CBS,Air Cooled,Single,Yellow,2020,Delhi,Faridabad,,6919,False,Mid-Range (80K-1.5L),0.097,0.099
Honda,SP 125,Honda SP 125,Scooter,Petrol,84700,124,10.88,10.89,56.3,97.0,1,114,CBS,Air Cooled,Single,Silver,2022,Kerala,Kochi,5.0,6622,False,Mid-Range (80K-1.5L),0.095,0.096
Honda,SP 125,Honda SP 125,Scooter,Petrol,87100,124,10.86,10.94,56.3,96.0,1,111,CBS,Air Cooled,Single,Grey,2022,Tamil Nadu,Madurai,4.4,6702,False,Mid-Range (80K-1.5L),0.098,0.099
Honda,SP 125,Honda SP 125,Scooter,Petrol,82600,124,10.86,11.02,49.3,92.0,1,113,CBS,Air Cooled,Single,Blue,2022,Punjab,Patiala,4.0,1225,False,Mid-Range (80K-1.5L),0.096,0.098
Honda,SP 125,Honda SP 125,Scooter,Petrol,87300,124,10.69,10.88,57.0,98.0,1,112,CBS,Air Cooled,Single,Silver,2020,Uttar Pradesh,Kanpur,3.9,4336,False,Mid-Range (80K-1.5L),0.095,0.097
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,78000,109,7.97,8.79,47.1,88.0,1,109,CBS,Air Cooled,Single,Racing Red,2023,Rajasthan,Kota,,3440,False,Budget (<80K),0.073,0.081
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,75000,109,7.83,9.07,55.6,85.0,1,106,CBS,Air Cooled,Single,Yellow,2020,Madhya Pradesh,Ujjain,4.5,3755,False,Budget (<80K),0.074,0.086
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,78800,109,7.85,8.78,48.9,85.0,1,108,CBS,Air Cooled,Single,Black,2022,Rajasthan,Jaipur,4.2,354,False,Budget (<80K),0.073,0.081
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,76400,109,8.0,9.13,48.0,89.0,1,109,CBS,Air Cooled,Single,White,2024,Telangana,Warangal,4.0,7699,False,Budget (<80K),0.073,0.084
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,74000,109,7.77,8.93,49.3,86.0,1,109,CBS,Air Cooled,Single,Black,2020,Punjab,Amritsar,4.0,4719,False,Budget (<80K),0.071,0.082
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,80700,109,7.82,8.93,54.8,85.0,1,106,CBS,Air Cooled,Single,White,2024,Kerala,Thiruvananthapuram,4.3,6264,False,Mid-Range (80K-1.5L),0.074,0.084
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,80400,109,7.78,8.75,52.7,86.0,1,108,CBS,Air Cooled,Single,Green,2023,West Bengal,Asansol,3.6,3264,False,Mid-Range (80K-1.5L),0.072,0.081
Tvs,Jupiter Classic,TVS Jupiter Classic,Scooter,Petrol,79200,109,7.9,8.77,55.7,87.0,1,110,CBS,Air Cooled,Single,Matte Black,2022,Karnataka,Bengaluru,4.2,1039,False,Budget (<80K),0.072,0.08
